"TOA5","SantaCruz","CR3000","12162","CR3000.Std.32.05","CPU:SCR24112022.CR3","29424","Horarios2"
"TIMESTAMP","RECORD","ESTACION","SWUpper_Avg","SWUpper_Max","SWUpper_Min","SWLower_Avg","SWLower_Max","SWLower_Min","LWUpper_Avg","LWUpper_Max","LWUpper_Min","LWLower_Avg","LWLower_Max","LWLower_Min","CNR4TC_Avg","RsNet_Avg","RsNet_Max","RsNet_Min","RlNet_Avg","RlNet_Max","RlNet_Min","Albedo_Avg","Rn_Avg","LWUpperCo_Avg","LWLowerCo_Avg"
"TS","RN","","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Smp","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Avg","Max","Min","Avg","Max","Min","Avg","Avg","Avg","Avg"
"2023-02-04 02:00:00",1720,74053,-3.457,-2.634,-4.511,1.578,2.399,0.808,-59.8,-57.37,-61.52,-4.64,-2.149,-7.887,24.93,-5.035,-4.7,-5.416,-55.16,-50.45,-58.75,-0.48,-60.19,387.8,443
"2023-02-04 03:00:00",1721,74053,-3.067,-2.201,-3.897,1.953,2.864,1.175,-57.51,-55.91,-58.31,-4.633,-2.553,-7.306,24.64,-5.021,-4.69,-5.498,-52.88,-49.38,-55.68,-0.663,-57.9,388.4,441.2
"2023-02-04 04:00:00",1722,74053,-3.254,-2.634,-4.222,1.464,2.129,0.612,-58.37,-57.03,-59.38,-4.349,-2.553,-6.699,24.88,-4.718,-4.462,-5.024,-54.03,-51.64,-55.75,-0.469,-58.74,388.9,443
"2023-02-04 05:00:00",1723,74053,-3.272,-2.201,-4.511,1.447,2.496,0.441,-57.96,-55.63,-59.48,-4.48,-1.769,-6.674,24.66,-4.72,-4.426,-5.124,-53.48,-49.84,-56.93,-0.476,-58.2,388.1,441.5
"2023-02-04 06:00:00",1724,74053,-2.908,-0.758,-3.825,1.435,2.178,0.955,-57.65,-56.46,-58.73,-4.906,-2.806,-6.926,24.83,-4.343,-2.349,-4.8,-52.75,-50.91,-54.78,-0.53,-57.09,389.4,442.1
"2023-02-04 07:00:00",1725,74053,51.76,156.4,-0.758,10.01,30.47,1.566,-60.59,-56.04,-65.16,-3.808,-1.441,-6.37,25.1,41.75,126,-2.373,-56.79,-50.95,-63.7,"INF",-15.04,388.1,444.8
"2023-02-04 08:00:00",1726,74053,281.2,409.6,156.6,51.63,70.61,30.5,-68.28,-65.01,-71.96,3.11,11.45,-2.25,27.26,229.6,339,126.1,-71.39,-62.76,-83.1,0.186,158.2,393.5,464.9
"2023-02-04 09:00:00",1727,74053,524.4,640.1,155.6,84.4,98.3,15.47,-72.62,-70.45,-76.08,12.7,22.07,5.486,29.19,439.9,541.7,140.1,-85.3,-76.84,-96.9,0.161,354.6,401.2,486.5
"2023-02-04 10:00:00",1728,74053,732.9,819,639.6,108.5,117.4,98,-75.89,-72.17,-78.82,21.84,32.23,12.59,30.53,624.4,701.7,541.5,-97.7,-85.4,-109.5,0.148,526.6,406.3,504.1
"2023-02-04 11:00:00",1729,74053,876,923,444.4,124.2,129.8,56.03,-77.18,-74.39,-81.4,29.44,40.25,19.29,31.4,752.2,793.4,387.9,-106.6,-95.2,-119.9,0.142,645.6,410.6,517.2
"2023-02-04 12:00:00",1730,74053,940,949,912,131.4,133.6,128.5,-82.3,-77.49,-85.9,35.12,48.66,27.02,32.24,808,816,783,-117.5,-106,-132.9,0.14,690.7,410.8,528.3
"2023-02-04 13:00:00",1731,74053,925,944,895,129.3,133.1,125.5,-83.3,-78.77,-88.1,37.87,51.19,29.27,33.25,795.4,813,768.8,-121.2,-108.6,-135.4,0.14,674.2,416.4,537.6
"2023-02-04 14:00:00",1732,74053,846,898,783.7,120.1,128.2,111.8,-85.5,-82.1,-89.9,37.68,47.83,28.92,33.79,725.4,771.2,671.8,-123.2,-113.5,-134.9,0.142,602.2,417.8,541
"2023-02-04 15:00:00",1733,74053,701.4,785,612.8,102.5,112.7,91.7,-87.1,-83.2,-91.5,30.97,42.5,19.82,33.92,598.9,672.6,521,-118.1,-104.6,-131,0.146,480.8,417,535.1
"2023-02-04 16:00:00",1734,74053,503.6,612.5,387.8,78.75,91.6,62.88,-83.5,-80.5,-85.5,18.67,27.66,9.48,32.64,424.9,520.9,324.9,-102.2,-90.4,-112.3,0.157,322.7,412.3,514.4
"2023-02-04 17:00:00",1735,74053,265.5,388,142.7,45.37,63.08,26.19,-81.1,-79.79,-83,6.001,14.61,-0.025,31.31,220.1,324.9,116.5,-87.1,-80.5,-95.3,0.172,133,406,493.2
"2023-02-04 18:00:00",1736,74053,43.88,142.4,-3.789,8.83,26.12,1.004,-75.81,-72.33,-80.6,-1.912,0.152,-5.031,29.38,35.04,116.3,-4.793,-73.9,-67.7,-80.7,"NAN",-38.86,399.2,473.1
"2023-02-04 19:00:00",1737,74053,-4.13,-3.284,-4.908,1.279,1.909,0.857,-71.63,-70.43,-72.8,-2.861,-0.986,-4.652,27.79,-5.409,-4.7,-5.976,-68.77,-66.14,-71.41,-0.314,-74.17,393.4,462.2
"2023-02-04 20:00:00",1738,74053,-4.008,-3.248,-4.8,1.296,1.836,0.808,-70.65,-69.23,-72.33,-2.895,-0.581,-5.031,27.08,-5.304,-4.888,-5.732,-67.76,-64.57,-71.05,-0.329,-73.06,390.1,457.8
"2023-02-04 21:00:00",1739,74053,-4.227,-3.284,-5.449,1.245,1.885,0.71,-73.03,-71.11,-74.34,-4.018,-1.416,-7.457,26.82,-5.472,-5.04,-6.217,-69.01,-66.16,-72.11,-0.3,-74.48,386,455
"2023-02-04 22:00:00",1740,74053,-4.268,-3.248,-5.413,1.727,2.619,0.808,-73.69,-72.36,-74.75,-5.678,-2.831,-9.51,26.27,-5.995,-5.627,-6.426,-68.01,-63.71,-71.26,-0.417,-74.01,382,450.1
"2023-02-04 23:00:00",1741,74053,-4.172,-3.32,-5.052,1.745,2.545,1.028,-73.18,-71.73,-74.75,-6.146,-3.918,-8.75,26.04,-5.917,-5.465,-6.338,-67.04,-64.33,-70.37,-0.427,-72.95,381.2,448.2
"2023-02-05 00:00:00",1742,74053,-4.133,-3.464,-4.944,1.553,2.154,0.955,-71.32,-69.8,-72.3,-5.582,-3.312,-7.71,25.73,-5.687,-5.371,-6.01,-65.74,-62.95,-68.11,-0.383,-71.43,381.1,446.9
"2023-02-05 01:00:00",1743,74053,-3.919,-3.284,-4.908,1.811,2.521,0.759,-69.88,-68.76,-70.79,-5.733,-3.539,-9.02,25.47,-5.729,-5.447,-6.146,-64.14,-60.75,-66.89,-0.472,-69.87,381,445.2
"2023-02-05 02:00:00",1744,74053,-3.907,-3.175,-4.871,1.707,2.472,0.759,-70.69,-69.12,-72.93,-6.003,-3.691,-9.4,25.44,-5.613,-5.21,-5.978,-64.69,-60.69,-68.64,-0.453,-70.3,380,444.7
"2023-02-05 03:00:00",1745,74053,-3.923,-3.212,-4.871,1.498,2.374,0.783,-71.44,-70.17,-72.72,-5.748,-3.488,-8.92,25.61,-5.421,-4.837,-5.888,-65.69,-63.01,-68.05,-0.393,-71.11,380.3,446
"2023-02-05 04:00:00",1746,74053,-4.164,-3.212,-4.835,1.309,2.08,0.587,-73.96,-70.74,-75.77,-6.299,-3.969,-8.37,25.69,-5.473,-5.1,-5.867,-67.66,-63.13,-70.9,-0.322,-73.13,378.3,445.9
"2023-02-05 05:00:00",1747,74053,-4.11,-3.175,-4.871,1.265,2.178,0.612,-72.81,-71.44,-74.57,-6.144,-3.817,-9.02,25.38,-5.375,-5.096,-5.694,-66.67,-62.98,-69.79,-0.314,-72.04,377.5,444.2
"2023-02-05 06:00:00",1748,74053,-3.676,-1.335,-4.871,1.628,2.423,0.979,-69.89,-63.08,-74.86,-6.815,-4.019,-9.3,25.2,-5.304,-3.024,-6.076,-63.08,-56.05,-68.53,-0.48,-68.38,379.4,442.4
"2023-02-05 07:00:00",1749,74053,35.79,152.6,-1.335,7.764,31.87,1.42,-69.43,-67.01,-71.16,-6.258,-1.921,-9.18,25.18,28.03,120.8,-3.024,-63.17,-58.57,-69,"NAN",-35.15,379.7,442.9
"2023-02-05 08:00:00",1750,74053,270.7,405.7,54.27,51.29,71.42,8.13,-77.35,-70.66,-83.4,1.979,9.23,-5.334,27.56,219.4,334.3,46.12,-79.33,-65.79,-91.8,0.191,140,386.3,465.6
"2023-02-05 09:00:00",1751,74053,524.7,639.3,405.3,85.9,99.2,71.2,-83.6,-81.8,-85,12.15,23.18,4.651,29.99,438.8,540.4,334.1,-95.7,-87.8,-105.6,0.164,343.1,395.2,491
"2023-02-05 10:00:00",1752,74053,738.2,816,639.4,109.7,118,98.9,-80.7,-75.27,-83.6,23.81,34.63,14.51,31.19,628.5,698.3,540.5,-104.5,-93.8,-115,0.149,524,405.7,510.2
"2023-02-05 11:00:00",1753,74053,879,926,814,124.1,131,116.8,-81.5,-77.23,-86.9,33.84,44.11,22.47,31.8,754.5,797,696.7,-115.3,-100.9,-128.4,0.141,639.2,408.9,524.2
"2023-02-05 12:00:00",1754,74053,926,999,401.6,129.8,141.4,45.67,-79.73,-76.74,-84.3,37.43,51.85,17.27,31.58,796.5,859,355.9,-117.2,-98.5,-133.5,0.14,679.3,409.2,526.3
"2023-02-05 13:00:00",1755,74053,918,1057,502.9,128.8,152,62.24,-85.6,-80.4,-90.5,43.51,58.17,27.4,32.95,788.9,905,440.7,-129.1,-114,-146.5,0.14,659.8,412.2,541.3
"2023-02-05 14:00:00",1756,74053,768.4,969,361.8,109.1,141.6,42.52,-83.6,-79.11,-87.2,36.06,51.24,17.8,32.77,659.4,832,319.3,-119.7,-99.7,-136.3,0.141,539.7,413,532.7
"2023-02-05 15:00:00",1757,74053,700.3,782.3,616.4,103.1,114.2,93.7,-84.4,-80.8,-90.5,32.52,47.45,22.93,33,597.2,669.2,522.5,-116.9,-104.7,-133.3,0.147,480.3,413.7,530.6
"2023-02-05 16:00:00",1758,74053,498.9,616.2,385.4,78.27,94.8,62.07,-81.4,-76.71,-85.7,20.78,37.04,10.42,31.91,420.7,522.3,323.3,-102.2,-88.8,-119.3,0.157,318.4,409.6,511.8
"2023-02-05 17:00:00",1759,74053,261.3,385,137.9,44.74,62.78,25.77,-79.03,-76.95,-80.3,7.522,16,1.593,30.38,216.6,323,112.1,-86.6,-78.75,-95.8,0.173,130,402.2,488.8
"2023-02-05 18:00:00",1760,74053,43.44,137.7,-2.634,8.75,25.73,1.028,-70.9,-67.8,-77.31,-0.225,1.82,-2.048,28.2,34.69,112,-4.055,-70.68,-66.04,-78.91,"NAN",-35.99,396.7,467.4
"2023-02-05 19:00:00",1761,74053,-3.79,-2.526,-4.403,1.311,1.787,0.857,-68.35,-66.57,-69.55,-1.523,0.253,-3.362,26.83,-5.101,-3.995,-5.591,-66.82,-64.01,-69.52,-0.353,-71.92,390.8,457.6
"2023-02-05 20:00:00",1762,74053,-3.741,-3.103,-4.402,1.601,2.08,0.857,-65.77,-64.88,-67.43,-2.603,-0.809,-4.753,26.43,-5.342,-4.925,-5.737,-63.17,-60.88,-66.62,-0.433,-68.51,390.9,454.1
"2023-02-05 21:00:00",1763,74053,-3.718,-2.598,-4.583,1.695,2.741,1.003,-63.38,-60.79,-65.58,-3.691,-1.542,-6.598,26.03,-5.412,-4.873,-6.04,-59.69,-55.09,-63.5,-0.474,-65.1,390.9,450.6
"2023-02-05 22:00:00",1764,74053,-3.457,-2.562,-4.33,1.89,2.815,1.224,-62.33,-61.05,-63.57,-4.081,-1.441,-6.269,25.78,-5.347,-5.024,-5.639,-58.25,-55.45,-60.98,-0.561,-63.6,390.4,448.7
"2023-02-05 23:00:00",1765,74053,-3.535,-2.923,-4.005,1.761,2.227,1.297,-62.11,-61.36,-63.08,-4.498,-2.958,-6.193,25.53,-5.296,-5.018,-5.61,-57.62,-55.88,-58.99,-0.503,-62.91,389.1,446.8
"2023-02-06 00:00:00",1766,74053,-3.3,-2.093,-4.871,2.064,3.426,0.098,-60.06,-57.97,-61.93,-4.84,-1.542,-9,24.81,-5.364,-4.723,-5.823,-55.22,-51.18,-58.85,-0.697,-60.58,386.9,442.1
"2023-02-06 01:00:00",1767,74053,-3.198,-2.49,-4.222,1.828,2.741,0.979,-59.32,-52.76,-61.67,-5.197,-3.059,-8.32,25.12,-5.027,-4.488,-5.483,-54.13,-47.68,-58.04,-0.591,-59.15,389.5,443.6
"2023-02-06 02:00:00",1768,74053,-3.258,-2.418,-3.969,1.724,2.472,1.077,-61.1,-59.22,-62.17,-4.878,-2.654,-7.255,25.32,-4.983,-4.698,-5.219,-56.22,-53.45,-58.32,-0.544,-61.21,388.9,445.1
"2023-02-06 03:00:00",1769,74053,-3.37,-2.021,-4.294,1.442,1.982,0.808,-60.48,-37.96,-63.21,-5.065,-3.261,-7.407,25.4,-4.812,-3.489,-5.2,-55.41,-33.64,-59.38,-0.439,-60.22,390,445.4
"2023-02-06 04:00:00",1770,74053,-3.247,-1.083,-4.258,1.406,2.203,0.612,-56.24,-28.66,-60.86,-5.265,-1.744,-7.584,25.15,-4.653,-2.802,-5.328,-50.97,-25.88,-56.23,-0.479,-55.63,392.7,443.7
"2023-02-06 05:00:00",1771,74053,-3.184,-2.165,-4.33,1.74,3.084,0.514,-56.15,-54.43,-58.65,-5.427,-2.654,-8.19,24.21,-4.925,-4.568,-5.289,-50.72,-47.61,-53.97,-0.583,-55.65,387.2,437.9
"2023-02-06 06:00:00",1772,74053,-2.524,-1.191,-3.789,2.163,3.304,0.759,-55.27,-52.92,-57.5,-5.727,-2.553,-9.63,24.09,-4.687,-2.292,-5.309,-49.55,-45.96,-53.57,-0.914,-54.23,387.3,436.9
"2023-02-06 07:00:00",1773,74053,47.92,155.7,-1.155,9.9,31.77,0.881,-56.7,-53.85,-60.16,-4.166,-0.758,-9.48,25.03,38.02,123.9,-2.281,-52.53,-45.73,-59.17,"INF",-14.52,391.5,444.1
"2023-02-06 08:00:00",1774,74053,232.3,406.7,54.78,42.51,73.06,6.486,-63,-44.61,-67.53,2.376,15.02,-4.373,27.45,189.8,334.8,48.24,-65.38,-43.39,-81.6,0.177,124.5,400,465.3
"2023-02-06 09:00:00",1775,74053,537.5,728.8,269.8,86.6,113.9,32.8,-71.23,-63,-76.45,15.61,26.87,8.11,30.25,450.9,614.9,237,-86.8,-76.91,-99,0.162,364.1,409.3,496.1
"2023-02-06 10:00:00",1776,74053,637.4,956,185.9,94.4,149.9,20.93,-65.18,-43.38,-76.03,21.25,37.03,1.542,31.17,543,807,165,-86.4,-49.1,-109.9,0.146,456.5,421.1,507.5
"2023-02-06 11:00:00",1777,74053,868,977,189.6,122.4,137,15.32,-77.65,-73.51,-82.1,33.22,46.31,14.74,32.7,745.1,840,173.9,-110.9,-91.2,-125.8,0.14,634.2,418.5,529.4
"2023-02-06 12:00:00",1778,74053,937,956,725.3,131.3,134.5,96.9,-76.4,-73.22,-80.4,35.26,47.05,24.75,32.64,806,821,628.4,-111.7,-101.7,-126.7,0.14,694.4,419.4,531
"2023-02-06 13:00:00",1779,74053,920,943,891,129,133.1,124.8,-80.1,-74.57,-84.8,42.72,54.23,31.6,33.87,791.4,810,765.1,-122.8,-108.6,-135.2,0.14,668.5,423.7,546.5
"2023-02-06 14:00:00",1780,74053,843,891,783.5,119.4,127.9,112.5,-81.2,-78.12,-86.9,39.24,57.67,29.38,34.27,723.2,765.3,670.6,-120.5,-109.3,-141.4,0.142,602.7,425.2,545.6
"2023-02-06 15:00:00",1781,74053,701.5,783.7,611.6,103,113,91.7,-76.34,-73.35,-81.7,30.68,43.74,19.42,33.26,598.5,670.7,518.9,-107,-95.1,-121.7,0.147,491.5,423.5,530.5
"2023-02-06 16:00:00",1782,74053,503.2,612.1,387.7,78.89,92.6,63.15,-74.61,-72.96,-76.61,19.33,30.06,11.45,32.1,424.3,519.6,324.6,-93.9,-85.4,-105.8,0.157,330.3,417.7,511.6
"2023-02-06 17:00:00",1783,74053,263.8,387.5,142.6,45.15,63.15,26.56,-72.47,-70.25,-74.42,7.406,15.65,1.972,30.7,218.7,324.3,116,-79.87,-72.25,-89.9,0.173,138.8,410.8,490.7
"2023-02-06 18:00:00",1784,74053,44.86,142.4,-2.995,8.91,26.53,0.832,-65.86,-61.91,-70.33,0.164,2.376,-2.199,28.77,35.95,115.8,-3.901,-66.02,-59.87,-72.65,"INF",-30.08,405.3,471.3
"2023-02-06 19:00:00",1785,74053,-3.405,-2.454,-4.186,1.17,1.493,0.808,-62.03,-61.28,-62.72,-1.186,0.43,-3.261,27.59,-4.574,-3.664,-5.043,-60.85,-58.18,-62.83,-0.349,-65.42,401.8,462.6
"2023-02-06 20:00:00",1786,74053,-3.483,-2.887,-4.186,1.27,1.689,0.93,-60.39,-57.92,-62.01,-2.05,-0.48,-3.792,27.12,-4.754,-4.462,-5.143,-58.34,-54.39,-60.93,-0.37,-63.09,400.5,458.9
"2023-02-06 21:00:00",1787,74053,-3.255,-2.49,-4.078,1.532,2.08,0.979,-57.23,-56.44,-58.44,-2.801,-0.43,-4.828,26.77,-4.788,-4.431,-5.253,-54.43,-52.41,-57.02,-0.483,-59.22,401.6,456
"2023-02-06 22:00:00",1788,74053,-3.199,-2.093,-3.897,1.506,2.545,0.685,-56.59,-55.32,-57.63,-3.381,-0.885,-5.233,26.63,-4.705,-4.363,-5.209,-53.21,-50.8,-55.92,-0.493,-57.92,401.3,454.5
"2023-02-06 23:00:00",1789,74053,-3.192,-2.093,-4.114,1.398,2.35,0.71,-56.3,-47.34,-57.87,-3.755,-1.036,-6.193,26.51,-4.59,-4.148,-5.019,-52.54,-44.28,-55.09,-0.455,-57.13,400.9,453.4
"2023-02-07 00:00:00",1790,74053,-3.163,-2.201,-3.789,1.223,2.178,0.71,-54.74,-53.26,-56.75,-3.756,-1.491,-5.688,26.44,-4.386,-4.1,-4.679,-50.98,-47.83,-53.3,-0.401,-55.37,402,453
"2023-02-07 01:00:00",1791,74053,-2.936,-2.237,-3.645,1.431,2.227,0.783,-54.46,-52.42,-56.46,-3.579,-1.694,-5.359,26.21,-4.367,-4.002,-4.658,-50.88,-47.92,-53.85,-0.506,-55.25,400.9,451.8
"2023-02-07 02:00:00",1792,74053,-3.032,-2.526,-3.5,1.162,1.689,0.71,-54.6,-52.29,-55.6,-4.027,-2.604,-5.713,26.44,-4.193,-3.892,-4.498,-50.57,-48.17,-52.92,-0.388,-54.76,402.2,452.7
"2023-02-07 03:00:00",1793,74053,-3.033,-2.309,-3.861,1.218,1.836,0.441,-55.16,-53.7,-56.44,-4.194,-2.25,-6.471,26.35,-4.251,-4.054,-4.438,-50.97,-48.14,-53.26,-0.414,-55.22,401.1,452
"2023-02-07 04:00:00",1794,74053,-3.093,-2.418,-3.645,1.235,1.787,0.71,-55.07,-53.86,-56.25,-4.557,-2.654,-5.915,26.25,-4.328,-4.038,-4.574,-50.51,-48.5,-53.34,-0.408,-54.84,400.5,451.1
"2023-02-07 05:00:00",1795,74053,-2.78,-0.938,-3.645,1.268,1.885,0.636,-52.3,-25.35,-56.57,-4.509,-2.452,-6.598,26.42,-4.049,-2.356,-4.533,-47.8,-21.11,-52.43,-0.491,-51.84,404.4,452.2
"2023-02-07 06:00:00",1796,74053,-2.269,0.469,-3.645,1.104,1.664,0.465,-47.7,-28.37,-54.56,-4.823,-2.25,-7.407,26.74,-3.373,-0.813,-4.22,-42.88,-24.26,-50.45,"INF",-46.25,410.9,453.8
"2023-02-07 07:00:00",1797,74053,53.75,153,0.469,10.61,30.76,1.346,-54.15,-35.33,-61.41,-4.031,-2.048,-6.446,26.95,43.14,122.2,-0.926,-50.12,-32.07,-59.13,0.31,-6.979,405.7,455.8
"2023-02-07 08:00:00",1798,74053,275.5,403.7,153,51.67,70.42,30.74,-64.96,-61.2,-68.55,1.916,7.912,-2.351,28.67,223.8,333.3,122.2,-66.88,-59,-75.98,0.19,156.9,405.5,472.4
"2023-02-07 09:00:00",1799,74053,523.2,632.9,404.2,85.7,99.2,70.37,-70.92,-67.3,-77.8,11.52,21.36,4.373,30.54,437.4,534.4,333.7,-82.4,-72.04,-97.8,0.165,355,411.4,493.8
"2023-02-07 10:00:00",1800,74053,732.3,814,632.5,109.8,119.9,98.4,-75.33,-71.19,-79.05,21.27,34.79,11.6,31.94,622.5,695.4,534.1,-96.6,-87.4,-111.4,0.15,525.9,415.9,512.5
"2023-02-07 11:00:00",1801,74053,873,918,813,123.8,130.3,116.7,-77.87,-74.37,-81.7,32.86,45.73,21.66,33.38,748.9,788.7,694.9,-110.7,-97.4,-125,0.142,638.1,422.7,533.4
"2023-02-07 12:00:00",1802,74053,933,947,896,130.6,134,123.7,-79.75,-75.77,-86.3,40.34,54.76,29.3,34.57,803,813,771.9,-120.1,-106.7,-137.5,0.14,682.6,428.7,548.8
"2023-02-07 13:00:00",1803,74053,919,940,892,128.5,132.7,124.5,-81,-76.53,-84.8,41.5,54.05,30.89,35.46,790.2,808,766,-122.5,-109.1,-134.9,0.14,667.7,433.3,555.8
"2023-02-07 14:00:00",1804,74053,840,893,778.5,119.8,127.3,111,-79.62,-75.96,-83,39.11,50.34,30.84,35.21,719.8,766.6,667.5,-118.7,-109,-131.2,0.143,601.1,433,551.7
"2023-02-07 15:00:00",1805,74053,700.6,779.5,606.9,103,111.9,91.3,-76.24,-72.13,-80.7,31.99,43.59,22.05,34.69,597.6,668.3,513.9,-108.2,-97.4,-121.9,0.147,489.4,433,541.2
"2023-02-07 16:00:00",1806,74053,496.1,606.7,147.4,77.25,93,15.76,-74.25,-70.51,-77.68,20.37,30.89,11.45,33.61,418.8,513.7,131.6,-94.6,-84.5,-107.7,0.156,324.2,427.9,522.5
"2023-02-07 17:00:00",1807,74053,258.6,382.7,137.8,43.43,62.47,24.8,-70.65,-65.51,-74.37,8.15,16.51,2.68,32.35,215.2,320.3,113,-78.8,-68.44,-90.4,0.169,136.4,423.2,502
"2023-02-07 18:00:00",1808,74053,43.13,137.7,-2.995,8.42,24.8,1.126,-64.56,-62.3,-67.6,0.574,4.121,-1.466,29.67,34.71,112.9,-4.195,-65.13,-60.91,-69.97,0.126,-30.42,412.2,477.4
"2023-02-07 19:00:00",1809,74053,-3.547,-2.923,-4.222,1.169,1.591,0.71,-62.02,-60.24,-63.37,-1.365,0.101,-3.135,28.42,-4.717,-4.182,-5.263,-60.65,-57.39,-63.21,-0.334,-65.37,406.9,467.6
"2023-02-07 20:00:00",1810,74053,-3.474,-2.634,-4.186,1.315,1.983,0.71,-59.9,-57.9,-61.54,-2.236,-0.531,-4.171,27.87,-4.789,-4.438,-5.154,-57.67,-54.19,-60.1,-0.389,-62.45,405.6,463.3
"2023-02-07 21:00:00",1811,74053,-3.546,-3.067,-4.078,1.396,1.885,1.004,-61.17,-60.24,-62.12,-3.252,-1.542,-5.587,27.65,-4.942,-4.652,-5.426,-57.92,-55.15,-59.53,-0.397,-62.86,403,460.9
"2023-02-07 22:00:00",1812,74053,-3.503,-2.779,-4.078,1.518,2.08,1.052,-62.28,-60.55,-63.76,-3.641,-1.694,-5.991,27.4,-5.022,-4.648,-5.365,-58.64,-55.36,-61.17,-0.442,-63.67,400.4,459
"2023-02-07 23:00:00",1813,74053,-3.682,-2.959,-4.511,1.458,2.007,0.906,-63.67,-62.59,-64.83,-4.373,-2.376,-6.724,27.18,-5.14,-4.725,-5.59,-59.3,-57.07,-61.77,-0.405,-64.44,397.6,456.9
"2023-02-08 00:00:00",1814,74053,-3.471,-2.959,-4.186,1.39,1.909,0.857,-60.95,-59.07,-63.24,-4.319,-2.654,-6.168,26.97,-4.861,-4.487,-5.21,-56.63,-54.19,-60.37,-0.407,-61.49,399.1,455.7
"2023-02-08 01:00:00",1815,74053,-3.402,-2.706,-4.294,1.227,1.885,0.685,-61.8,-59.59,-63.29,-4.13,-2.326,-6.042,26.97,-4.629,-4.22,-5.054,-57.67,-54.85,-60.42,-0.37,-62.3,398.2,455.9
"2023-02-08 02:00:00",1816,74053,-3.541,-2.995,-4.114,1.236,1.86,0.808,-63.22,-62.19,-64.23,-4.485,-2.907,-6.295,26.75,-4.776,-4.386,-5.138,-58.74,-56.46,-60.54,-0.353,-63.51,395.4,454.2
"2023-02-08 03:00:00",1817,74053,-3.544,-2.851,-4.511,1.398,2.129,0.734,-62.49,-61.15,-63.6,-5.076,-2.831,-7.609,26.46,-4.943,-4.533,-5.269,-57.42,-54.82,-59.91,-0.405,-62.36,394.4,451.8
"2023-02-08 04:00:00",1818,74053,-3.401,-2.815,-4.186,1.438,1.982,0.906,-62.19,-61.13,-63.73,-5.128,-2.907,-7.483,26.47,-4.84,-4.506,-5.349,-57.06,-54.45,-60.07,-0.431,-61.9,394.7,451.8
"2023-02-08 05:00:00",1819,74053,-3.721,-3.031,-4.402,1.349,2.08,0.759,-65.89,-63.39,-67.35,-5.726,-3.615,-7.558,26.42,-5.07,-4.679,-5.361,-60.16,-57.06,-62.97,-0.368,-65.23,390.7,450.9
"2023-02-08 06:00:00",1820,74053,-3.288,-0.144,-4.294,1.646,2.692,1.003,-64.02,-61.88,-66.94,-6.343,-3.868,-8.82,26.2,-4.934,-2.837,-5.51,-57.68,-54.11,-62.91,-0.692,-62.61,391.3,449
"2023-02-08 07:00:00",1821,74053,53.93,153.7,-0.144,11.5,31.45,2.154,-67.25,-63.05,-72.07,-4.931,-3.033,-7.634,26.66,42.43,122.3,-2.849,-62.32,-55.96,-68.78,0.621,-19.88,390.9,453.2
"2023-02-08 08:00:00",1822,74053,279.7,408.5,153.9,53.08,71.79,31.47,-74,-71.57,-75.92,1.458,10.06,-3.413,28.91,226.6,336.7,122.4,-75.46,-68.32,-85.8,0.192,151.2,398,473.5
"2023-02-08 09:00:00",1823,74053,530.3,644.9,407.6,86.5,100,71.59,-79.96,-75.51,-83.7,13.64,26.42,5.106,31.21,443.8,545.6,335.9,-93.6,-82.9,-108.5,0.164,350.2,406.6,500.2
"2023-02-08 10:00:00",1824,74053,740.8,826,645.1,110.1,118.1,99.2,-81.2,-78.01,-85.7,26.13,37.95,12.46,32.7,630.8,708.3,545.8,-107.4,-93.2,-122.3,0.149,523.4,414.9,522.3
"2023-02-08 11:00:00",1825,74053,884,930,823,125.1,131.1,116.9,-82.4,-78.9,-85.2,35.63,45.99,24.17,33.84,759.4,799.1,705.9,-118.1,-105.2,-130,0.141,641.3,421.2,539.3
"2023-02-08 12:00:00",1826,74053,944,953,928,131.9,134.4,128.9,-84.1,-80.8,-89.7,42.14,57.92,31.2,34.65,812,820,798.3,-126.2,-114.2,-144.5,0.14,685.9,424.8,551.1
"2023-02-08 13:00:00",1827,74053,929,951,899,129.9,133.3,125.1,-86.4,-82.8,-91.5,45.81,57.84,31.85,35.66,799.4,820,771.2,-132.2,-119.6,-145,0.14,667.2,429.2,561.4
"2023-02-08 14:00:00",1828,74053,851,901,784.8,120.8,129.2,111.5,-90.2,-86.9,-94.1,43.76,56.3,32.36,36.17,730,773,672.8,-133.9,-121.8,-146.8,0.142,596,428.9,562.8
"2023-02-08 15:00:00",1829,74053,707.7,788,613.2,103.7,113.8,91.9,-88.1,-85.3,-92.7,34.49,45.63,20.25,35.93,604,674.7,521.3,-122.5,-108.8,-133.6,0.147,481.5,429.4,552
"2023-02-08 16:00:00",1830,74053,508.2,614.1,392.9,79.43,92.9,63.72,-81.7,-76.85,-85.8,20.69,31.88,10.92,34.54,428.8,521.6,329.2,-102.4,-88.2,-117.3,0.157,326.4,426.5,528.9
